resistance_ohm,capacitance_f,inductance_h,forward_voltage_v,current_gain,power_rating_w,max_voltage_v,label
1564378.8623404338,0.0,0.0,0.0,0.0,1.3449341285524021,285.8826657354072,0
7145962.081041397,0.0,0.0,0.0,0.0,3.34346221149894,157.96860104932284,0
9548653.257979134,0.0,0.0,0.0,0.0,3.7222474688918714,288.31817494291533,0
6117211.34513606,0.0,0.0,0.0,0.0,2.170550304335476,142.6722200130498,0
3559733.2267858293,0.0,0.0,0.0,0.0,3.8194997885137996,31.836907099134038,0
1160735.2443427574,0.0,0.0,0.0,0.0,0.34926287985604465,44.346181101510815,0
8554607.285504231,0.0,0.0,0.0,0.0,3.5553320644776156,250.23256881647947,0
978350.6281684083,0.0,0.0,0.0,0.0,2.5216273911945577,249.8990911207687,0
1732026.9670814527,0.0,0.0,0.0,0.0,2.2400267900351185,214.2897488387524,0
6158504.8220211845,0.0,0.0,0.0,0.0,3.2210815479797636,46.519404641721145,0
3746132.400138566,0.0,0.0,0.0,0.0,3.1760670891069025,263.98972282554166,0
8564899.846984811,0.0,0.0,0.0,0.0,3.336131454142357,102.3938528636791,0
705696.7683168245,0.0,0.0,0.0,0.0,3.2567939812557887,37.59287250727036,0
5857759.95497882,0.0,0.0,0.0,0.0,4.708622426946668,298.3502344910425,0
3881705.380365957,0.0,0.0,0.0,0.0,3.2610300649064716,242.6701229834704,0
5456172.436991456,0.0,0.0,0.0,0.0,4.71464094278556,208.39875295536777,0
9611906.026333503,0.0,0.0,0.0,0.0,4.538584379535811,118.0007890249158,0
693622.3151386458,0.0,0.0,0.0,0.0,0.616292756714955,33.655367184486124,0
944438.6631296764,0.0,0.0,0.0,0.0,3.4546580204047395,58.814608018608766,0
3189763.1131813102,0.0,0.0,0.0,0.0,4.243767140976091,36.05416947451729,0
8144686.681204532,0.0,0.0,0.0,0.0,1.4990420270203246,81.12829312028671,0
6967374.686269853,0.0,0.0,0.0,0.0,3.1910963780519346,441.7992064253502,0
7350713.08732842,0.0,0.0,0.0,0.0,4.041969535626137,158.96642197137058,0
1774403.6634017904,0.0,0.0,0.0,0.0,3.7842469142491844,408.2465011519504,0
9905051.514955314,0.0,0.0,0.0,0.0,2.136511174943204,201.70859075157202,0
7764131.843290361,0.0,0.0,0.0,0.0,1.786417258733462,467.1097296616932,0
8584128.9343026,0.0,0.0,0.0,0.0,2.2163458834532146,381.66375720096124,0
7545431.195418082,0.0,0.0,0.0,0.0,0.6277288605751714,453.71263067279415,0
5052528.671954847,0.0,0.0,0.0,0.0,4.153980147275241,177.02356048954059,0
8955233.32972972,0.0,0.0,0.0,0.0,2.022358183829045,30.14788445314172,0
9053820.710372873,0.0,0.0,0.0,0.0,0.5700225493324012,176.67397785544705,0
9500620.169888379,0.0,0.0,0.0,0.0,4.759209841320586,297.3829968585609,0
6318375.803325871,0.0,0.0,0.0,0.0,2.311171919644309,164.27511655658066,0
3286652.167053706,0.0,0.0,0.0,0.0,3.4035274733755623,382.377901482898,0
7915792.521468048,0.0,0.0,0.0,0.0,3.9743884461234504,68.32289894812791,0
4944208.102822768,0.0,0.0,0.0,0.0,0.40559895508114086,286.0262191037744,0
4415310.598428756,0.0,0.0,0.0,0.0,4.452557890946712,191.68463096223738,0
1170678.9936058943,0.0,0.0,0.0,0.0,0.8220844500075748,386.7175500657993,0
6182184.450981977,0.0,0.0,0.0,0.0,0.6179730460986024,64.95073290462378,0
7009694.304899885,0.0,0.0,0.0,0.0,0.4797196560254434,415.3835281629192,0
7062425.2091426905,0.0,0.0,0.0,0.0,0.5215753056292614,65.29791419046616,0
9866395.918615969,0.0,0.0,0.0,0.0,1.9495701293110865,201.05501985677319,0
8127997.544579353,0.0,0.0,0.0,0.0,4.742836814746311,493.3505053158637,0
7533784.318807564,0.0,0.0,0.0,0.0,1.9592654794632143,64.66284043186766,0
7771471.387805209,0.0,0.0,0.0,0.0,2.8472207174620494,226.50545439231374,0
9063544.787403509,0.0,0.0,0.0,0.0,0.6670877262424878,258.99692453815805,0
113546.33413774302,0.0,0.0,0.0,0.0,2.4097206297213654,51.74405594887274,0
1188187.9745015565,0.0,0.0,0.0,0.0,0.6979404530383863,333.3748935051302,0
7460451.33220544,0.0,0.0,0.0,0.0,2.968922729848653,482.0319605254074,0
3748712.0465312456,0.0,0.0,0.0,0.0,1.5178464206240712,437.5845858899936,0
2235966.1492361412,0.0,0.0,0.0,0.0,4.820709879772981,30.77337547766276,0
9698788.568288123,0.0,0.0,0.0,0.0,0.33540457075905855,448.2929790065838,0
5277015.813851908,0.0,0.0,0.0,0.0,4.965703381081589,60.05336824931446,0
5538547.305470364,0.0,0.0,0.0,0.0,4.8503498611431075,273.4714759808207,0
6293990.087366244,0.0,0.0,0.0,0.0,3.5167748588000087,240.9070057646923,0
6275584.525259834,0.0,0.0,0.0,0.0,2.9735322706251135,453.05005498321975,0
454473.3489507753,0.0,0.0,0.0,0.0,1.4946955492621228,476.4454549363654,0
8902638.936271325,0.0,0.0,0.0,0.0,2.3463266698303507,319.56298395573,0
2773819.055999497,0.0,0.0,0.0,0.0,1.0420906536533363,245.25674234649154,0
3533528.746738248,0.0,0.0,0.0,0.0,2.9703235452730015,61.923952558367795,0
9743948.33271359,0.0,0.0,0.0,0.0,4.932777379338064,356.62681415937897,0
5360968.30247754,0.0,0.0,0.0,0.0,1.6339471293958479,411.5526343608006,0
6847314.878227067,0.0,0.0,0.0,0.0,0.917757579306345,457.6904126345752,0
8225374.20385926,0.0,0.0,0.0,0.0,4.755274577298129,369.716766484471,0
6134155.825205939,0.0,0.0,0.0,0.0,2.163934801916767,468.0460295931563,0
8660640.23436519,0.0,0.0,0.0,0.0,0.34544101676767336,37.5243128861947,0
3764639.9041468273,0.0,0.0,0.0,0.0,4.076447487561435,493.95616142459863,0
1504177.4068663707,0.0,0.0,0.0,0.0,3.0213872373416586,205.92315689973523,0
9699144.279002054,0.0,0.0,0.0,0.0,4.23032975028658,423.2061347377905,0
4686936.911018105,0.0,0.0,0.0,0.0,2.147245073896118,154.86835916708546,0
563764.4027543047,0.0,0.0,0.0,0.0,4.340521584243384,411.12797933678684,0
9997176.735684574,0.0,0.0,0.0,0.0,4.983604580735289,288.830060161248,0
7689876.461930953,0.0,0.0,0.0,0.0,4.730732933176837,428.58251057177046,0
2473488.543950959,0.0,0.0,0.0,0.0,2.321402659636706,86.35072219696012,0
9540510.73207695,0.0,0.0,0.0,0.0,3.08010134294804,133.6053326141448,0
6717010.127051723,0.0,0.0,0.0,0.0,3.138375172232242,195.12729106559922,0
1135584.7864203681,0.0,0.0,0.0,0.0,3.398919328514898,272.1461579293018,0
7723186.1941724755,0.0,0.0,0.0,0.0,2.6607970679209676,429.7862126513066,0
5519072.868676468,0.0,0.0,0.0,0.0,2.859572611235008,441.4104612627139,0
4034834.6272953083,0.0,0.0,0.0,0.0,0.7783242386968736,38.67177124883601,0
7551375.005363633,0.0,0.0,0.0,0.0,3.1490090628481404,359.4378898471312,0
2129649.4854474925,0.0,0.0,0.0,0.0,0.7898109434855026,31.908716192243915,0
3505882.082190382,0.0,0.0,0.0,0.0,3.000848723416336,211.31592142237284,0
4374754.8454880705,0.0,0.0,0.0,0.0,4.532773635657024,190.42134683606767,0
5139899.751703217,0.0,0.0,0.0,0.0,3.9453084371130727,213.35782160260334,0
6220870.781411733,0.0,0.0,0.0,0.0,4.329023080140383,476.02229623738003,0
1470743.33855557,0.0,0.0,0.0,0.0,4.642114672662285,258.7552392127807,0
2582451.3005457004,0.0,0.0,0.0,0.0,2.3632868116615238,490.5154732606016,0
4926186.013747756,0.0,0.0,0.0,0.0,1.7276641001516024,325.86540580044476,0
2401463.786325743,0.0,0.0,0.0,0.0,0.4948337245297366,86.21786790755837,0
1280467.1091193347,0.0,0.0,0.0,0.0,0.865525630872435,90.94290700846982,0
6408751.039284698,0.0,0.0,0.0,0.0,1.011665411445831,189.19195957883503,0
8967885.13117602,0.0,0.0,0.0,0.0,2.4355629962815026,342.0899257974879,0
1723206.9888175863,0.0,0.0,0.0,0.0,1.06240896669227,44.41259272657746,0
1689358.9413710148,0.0,0.0,0.0,0.0,1.4831279027807982,109.07998003145474,0
887034.4505452185,0.0,0.0,0.0,0.0,0.713099871615429,243.86991481554475,0
2063345.120720741,0.0,0.0,0.0,0.0,1.9008155726093678,264.12320365605706,0
6903951.382345366,0.0,0.0,0.0,0.0,0.3166466817253573,404.7199394817953,0
6279007.615905182,0.0,0.0,0.0,0.0,0.5235752807507505,439.9498464507192,0
9208724.796594126,0.0,0.0,0.0,0.0,0.4227550542924608,156.51688286992177,0
8062014.735917815,0.0,0.0,0.0,0.0,3.7727659906203344,112.64748419427923,0
2093501.1398738697,0.0,0.0,0.0,0.0,1.9310515011079872,255.14841796573512,0
6182551.5327552445,0.0,0.0,0.0,0.0,1.9234539929026404,244.70399016324524,0
7474711.906628184,0.0,0.0,0.0,0.0,0.3038306140916648,144.90754856340988,0
7133498.725349666,0.0,0.0,0.0,0.0,4.489133333725097,268.0467850049414,0
5321139.531518304,0.0,0.0,0.0,0.0,0.6474635552814083,237.52087424114094,0
5326177.338377567,0.0,0.0,0.0,0.0,1.3070437052193071,152.89053470095595,0
3772847.8582045953,0.0,0.0,0.0,0.0,0.22284708916641605,177.98760365200968,0
2114487.9554853765,0.0,0.0,0.0,0.0,1.7215495918673338,81.88701261414433,0
8905273.902126143,0.0,0.0,0.0,0.0,3.018763211075987,347.57360159363253,0
7891714.494360996,0.0,0.0,0.0,0.0,2.5549057197791543,66.28713684152626,0
5371070.04712006,0.0,0.0,0.0,0.0,2.9858504503517858,379.0837502375567,0
4316601.145701332,0.0,0.0,0.0,0.0,0.7469539761283733,159.79355525439414,0
3630829.333163387,0.0,0.0,0.0,0.0,3.273846551491556,296.1196947177331,0
3560973.6980112037,0.0,0.0,0.0,0.0,4.934261837865776,312.7430391945214,0
2372275.5450920276,0.0,0.0,0.0,0.0,0.6211895540244683,97.60809111255772,0
2459584.8242677976,0.0,0.0,0.0,0.0,0.9083216946403339,113.61933642437023,0
2850958.835986784,0.0,0.0,0.0,0.0,0.9701962770619298,450.96357669755196,0
802346.6542789654,0.0,0.0,0.0,0.0,2.6819930241549916,219.9384928200892,0
9823786.345299894,0.0,0.0,0.0,0.0,0.6711896480692552,213.98140954672726,0
9694704.638049357,0.0,0.0,0.0,0.0,4.344347238733154,413.10923370090796,0
2579035.691421128,0.0,0.0,0.0,0.0,0.9580769885265709,342.60552946410473,0
9293760.597515967,0.0,0.0,0.0,0.0,2.8392191034429075,296.51602749820245,0
2799798.136811905,0.0,0.0,0.0,0.0,3.8762780493106925,113.8457805648236,0
3236799.1272500725,0.0,0.0,0.0,0.0,2.1990026382550316,266.1149298751161,0
2424104.9000534783,0.0,0.0,0.0,0.0,0.6848295206036172,315.04452015977546,0
2886312.6460970254,0.0,0.0,0.0,0.0,2.9585363294352347,98.3222897552461,0
4811406.207147156,0.0,0.0,0.0,0.0,2.721373483688981,49.61617999065278,0
3366049.415896424,0.0,0.0,0.0,0.0,0.7802715500774995,55.10311097456468,0
9899602.424297128,0.0,0.0,0.0,0.0,1.6964749942517745,409.69036178095155,0
2546414.001231091,0.0,0.0,0.0,0.0,3.447325770841655,386.1082334476011,0
5956391.449691037,0.0,0.0,0.0,0.0,2.423933919182022,220.62443421995255,0
3488689.1767472876,0.0,0.0,0.0,0.0,4.656454578208151,419.5442186991713,0
9650269.45639602,0.0,0.0,0.0,0.0,0.7309489644920305,372.162050721731,0
9383405.18480581,0.0,0.0,0.0,0.0,1.0085111975575933,56.58572699921931,0
7411209.081694097,0.0,0.0,0.0,0.0,2.9255564267520704,424.8686689601792,0
1397732.3685391287,0.0,0.0,0.0,0.0,4.001928145316965,120.77297702267865,0
1636567.7920976165,0.0,0.0,0.0,0.0,0.9257957649135906,411.9229921099065,0
6651975.554989794,0.0,0.0,0.0,0.0,2.674943945749457,195.4444799586637,0
8772006.636125674,0.0,0.0,0.0,0.0,2.0381698986853474,412.8847337489991,0
4391354.694353098,0.0,0.0,0.0,0.0,1.9626040934464244,244.77289819306307,0
3013785.727862679,0.0,0.0,0.0,0.0,3.7695957283592243,263.79218529392756,0
2322134.6293412214,0.0,0.0,0.0,0.0,4.510426044713522,207.34833015227542,0
5435533.175611275,0.0,0.0,0.0,0.0,4.544051540952166,321.51304805914623,0
1168989.2381032335,0.0,0.0,0.0,0.0,4.706681602615691,323.1613252089235,0
3349062.7975147148,0.0,0.0,0.0,0.0,0.8039513542340129,402.1619649033906,0
6200731.358557576,0.0,0.0,0.0,0.0,2.7256228233845676,449.5989769492049,0
7885974.226273195,0.0,0.0,0.0,0.0,0.864415038697162,173.06798220288542,0
2484898.9132532594,0.0,0.0,0.0,0.0,3.7517381762918003,40.92790649949521,0
5698901.149816317,0.0,0.0,0.0,0.0,3.8419860929858665,441.46367746183097,0
3420824.0663415873,0.0,0.0,0.0,0.0,4.128629360276062,77.55007505372343,0
8464524.452822264,0.0,0.0,0.0,0.0,0.7465072288684143,213.71146301617446,0
7972955.684841879,0.0,0.0,0.0,0.0,0.8558474583252722,133.89441273550472,0
7222528.461404979,0.0,0.0,0.0,0.0,3.6351781156621126,329.5451256205162,0
6939487.505186556,0.0,0.0,0.0,0.0,2.7707816613195315,144.60455298080257,0
3456966.4780792594,0.0,0.0,0.0,0.0,1.01028886940695,456.51401663347343,0
5833922.113743257,0.0,0.0,0.0,0.0,2.0791506567227445,244.45275673096302,0
9472833.923284758,0.0,0.0,0.0,0.0,0.872588090190891,303.4591702079787,0
5058891.729957871,0.0,0.0,0.0,0.0,3.105839397743908,33.602337314899245,0
8721240.368202426,0.0,0.0,0.0,0.0,4.669076627107611,293.43826220487426,0
6966511.272260684,0.0,0.0,0.0,0.0,4.622184483239317,360.93835129886435,0
1525398.9037521842,0.0,0.0,0.0,0.0,2.934405755813214,313.18964703185657,0
4241312.471717147,0.0,0.0,0.0,0.0,3.715165648670524,468.82433201528204,0
9255685.873382634,0.0,0.0,0.0,0.0,2.322841935595144,78.78807177435874,0
9848412.141211357,0.0,0.0,0.0,0.0,4.214628171423929,84.21477357155175,0
9208419.617754897,0.0,0.0,0.0,0.0,4.365744765052876,271.4480771348842,0
5912758.444694935,0.0,0.0,0.0,0.0,2.070138181366885,51.01177844046488,0
3351979.0644865925,0.0,0.0,0.0,0.0,4.038910561915306,27.200210927186358,0
3334998.381919725,0.0,0.0,0.0,0.0,2.0660723812558484,280.26291139551336,0
9198556.96557144,0.0,0.0,0.0,0.0,1.813436722534061,189.80277090070814,0
7375015.106085002,0.0,0.0,0.0,0.0,2.32956246183781,131.68729089649145,0
4524400.636931772,0.0,0.0,0.0,0.0,0.8116779743515243,108.78381859045606,0
4983682.74371707,0.0,0.0,0.0,0.0,2.167261566334671,459.55180300734753,0
3623945.36722734,0.0,0.0,0.0,0.0,2.9553682076054617,325.3255367617769,0
130954.43493877047,0.0,0.0,0.0,0.0,3.359744688581464,109.56708426313193,0
9610703.563991377,0.0,0.0,0.0,0.0,0.8497307977964257,221.94645877033628,0
853505.8272897578,0.0,0.0,0.0,0.0,4.9847619777489935,263.54262990734026,0
5953854.219350264,0.0,0.0,0.0,0.0,0.45199782726858395,381.23122343960944,0
2099063.8318999265,0.0,0.0,0.0,0.0,4.50301466102348,122.4413292289534,0
1906885.299759459,0.0,0.0,0.0,0.0,0.3031796307594625,249.23179892724966,0
5648415.684214831,0.0,0.0,0.0,0.0,0.4453296172132178,393.37561793013003,0
4532893.814591928,0.0,0.0,0.0,0.0,2.681402562971953,234.36230479565836,0
4007636.6011226512,0.0,0.0,0.0,0.0,2.853246615127562,98.73911681708844,0
1819289.4856714064,0.0,0.0,0.0,0.0,4.326204902440897,474.40484451347555,0
3733099.4297043667,0.0,0.0,0.0,0.0,1.4448802815748247,330.89978303853246,0
4087347.623639253,0.0,0.0,0.0,0.0,0.2487584838441812,99.17248374894042,0
7159725.128751687,0.0,0.0,0.0,0.0,3.3372542168119876,37.87059643915466,0
2219729.399607875,0.0,0.0,0.0,0.0,1.2514896333668482,344.149053209396,0
197115.180438264,0.0,0.0,0.0,0.0,0.6325293371747975,404.96014055226493,0
1785454.8350967155,0.0,0.0,0.0,0.0,3.307137275777889,138.13682099719512,0
994422.933179524,0.0,0.0,0.0,0.0,1.3104644311223386,368.0767926314381,0
8556966.124098176,0.0,0.0,0.0,0.0,4.172321839764084,213.66217656876603,0
6680854.684855096,0.0,0.0,0.0,0.0,1.1242984401521272,164.2451718739813,0
8963359.221853012,0.0,0.0,0.0,0.0,0.1883843771148382,65.61655215587234,0
2078870.4725977217,0.0,0.0,0.0,0.0,0.2543444938848711,111.18183166765373,0
5830419.779281312,0.0,0.0,0.0,0.0,2.1794446841384274,449.0190627615631,0
8174437.442948791,0.0,0.0,0.0,0.0,1.7913595895271452,148.22613087986394,0
3796930.2847485873,0.0,0.0,0.0,0.0,3.002687844759688,152.33022939086624,0
6241492.837002262,0.0,0.0,0.0,0.0,2.120881804432297,287.2224109046906,0
4361270.930087876,0.0,0.0,0.0,0.0,1.5605205777668487,475.5153208070244,0
7636060.305539667,0.0,0.0,0.0,0.0,0.8080517318614562,437.5222885515086,0
4874317.108183154,0.0,0.0,0.0,0.0,4.485942106108696,404.93124657497475,0
4252140.79255729,0.0,0.0,0.0,0.0,0.2345378780605723,152.62174570784939,0
5416346.730266523,0.0,0.0,0.0,0.0,3.213206321652468,147.49665058077107,0
1393569.3471675005,0.0,0.0,0.0,0.0,4.195284904396583,492.59103583418727,0
5256906.566125035,0.0,0.0,0.0,0.0,0.9619365185104796,154.34598009670026,0
183916.58156790186,0.0,0.0,0.0,0.0,4.5822066819824325,80.93176437281704,0
5765168.989977781,0.0,0.0,0.0,0.0,1.4610192008501293,288.23455119500187,0
6514207.369314759,0.0,0.0,0.0,0.0,4.1699912930726075,123.05010408628652,0
109968.1766265182,0.0,0.0,0.0,0.0,0.7923174465854355,452.5088548778499,0
8738902.036724377,0.0,0.0,0.0,0.0,3.037388873080253,310.24550870598534,0
6650370.09509581,0.0,0.0,0.0,0.0,0.9799349832893167,459.3456743143559,0
4187711.061215482,0.0,0.0,0.0,0.0,1.9928003252163,271.48591000934783,0
469669.1980908827,0.0,0.0,0.0,0.0,0.9356314226858871,375.56596780252596,0
827995.8512645854,0.0,0.0,0.0,0.0,3.0653665336486426,141.54082709862746,0
3892962.247463625,0.0,0.0,0.0,0.0,1.5323819667571619,193.94454032085085,0
7190461.861383403,0.0,0.0,0.0,0.0,1.5734683636629783,294.04220414102616,0
4760509.261486975,0.0,0.0,0.0,0.0,3.3603969311429096,469.99412617926004,0
